event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,multimodal_prediction
hurricane_harvey,909894826103119872,909894826103119872_0,"Houston, Hurricane Harvey, and Heavy-hearted Immigrants. https://t.co/HBLYb54uRJ https://t.co/cbH8gxaQfq",data_image/hurricane_harvey/18_9_2017/909894826103119872_0.jpg,informative,informative,informative,Positive,houston hurricane harvey heavy-hearted immigrants,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 4, 429, 14573, 3370]",informative
hurricane_maria,912202575746879488,912202575746879488_0,Watching Maria: Tropical storm watch issued for NC coast https://t.co/HOh8E15Xx0 https://t.co/tissxmiZ2g,data_image/hurricane_maria/25_9_2017/912202575746879488_0.jpg,informative,informative,informative,Positive,watching maria tropical storm watch issued nc coast,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903, 9, 73, 22, 68, 714, 473, 99]",informative
mexico_earthquake,911682837190979585,911682837190979585_0,RT @QuakeAlarmMex: #Earthquake Golfo de California #Mexico Update M5.5 #Sinaloa #Sismo #temblor https://t.co/AL2HaQ2Ko3,data_image/mexico_earthquake/23_9_2017/911682837190979585_0.jpg,not_informative,not_informative,not_informative,Positive,rt quakealarmmex earthquake golfo de california mexico update sinaloa sismo temblor,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 8, 1, 426, 10, 11, 53, 1, 2097, 4116]",informative
hurricane_irma,909746257970761728,909746257970761728_0,Free temporary roof from @USACEHQ for those damaged by #Irma. Call # on screen. Thanks @wjxt4 #IrmaRecovery https://t.co/0yv2vNvby6,data_image/hurricane_irma/18_9_2017/909746257970761728_0.jpg,informative,informative,informative,Positive,free temporary roof usacehq damaged irma call screen thanks wjxt irmarecovery,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 4014, 953, 5475, 158, 2, 327, 12083, 172, 1, 1572]",informative
hurricane_maria,910585595629527041,910585595629527041_0,Hurricane Maria tears through Puerto Rico- #Viral #news #Bahrain https://t.co/qWwwgdrpXV https://t.co/5O5457TrWh,data_image/hurricane_maria/20_9_2017/910585595629527041_0.jpg,informative,informative,informative,Positive,hurricane maria tears puerto rico - viral newsbahrain,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 3613, 6, 7, 2100, 1]",informative
hurricane_harvey,904894089350565888,904894089350565888_0,RT @abc13houston: Tips on how you can help flood victims cope after #Harvey: https://t.co/xJd5ibQa0P https://t.co/Z1iDiYNv10,data_image/hurricane_harvey/5_9_2017/904894089350565888_0.jpg,informative,informative,informative,Positive,rt abchouston tips help flood victims cope harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1696, 725, 12, 50, 19, 5447, 4]",informative
hurricane_harvey,906933984986267650,906933984986267650_0,"#Hurricane_IRMA Smashes #Florida Bringing #Tornado|es, Flooding And Fierce Winds ἲA #艾玛飓风 https://t.co/X0qoNoQJr8 https://t.co/9NRs7Itvrm",data_image/hurricane_harvey/10_9_2017/906933984986267650_0.jpg,informative,informative,informative,Positive,hurricane_irma smashes florida bringing tornado | es flooding fierce winds,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 12008, 27, 1436, 25, 1693, 78, 5906, 104]",informative
hurricane_maria,929487430427860992,929487430427860992_0,"The Lady Cocotteâ€™s Drag Corner: Puerto Rico, RHOA and Alaska asÂ Valentina https://t.co/PPvafrGOYR https://t.co/2Cu7SCbLeg",data_image/hurricane_maria/11_11_2017/929487430427860992_0.jpg,not_informative,not_informative,not_informative,Positive,lady cocottes drag corner puerto rico rhoa alaska valentina,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 705, 1, 2030, 2789, 6, 7, 1, 1, 1]",not_informative
hurricane_maria,910792966473752576,910792966473752576_0,An interesting view on GOES13 of both Tropical Storm Jose and Hurricane Maria. https://t.co/uC0PfllyXY,data_image/hurricane_maria/21_9_2017/910792966473752576_0.jpg,informative,informative,informative,Positive,interesting view goes tropical storm jose hurricane maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1949, 392, 404, 73, 22, 151, 3, 9]",informative
hurricane_maria,921566195031011330,921566195031011330_0,Red state moochers to Puerto Rico: I got mine; your “country” can drop dead. https://t.co/3sDpR8viIb,data_image/hurricane_maria/21_10_2017/921566195031011330_0.jpg,informative,informative,informative,Positive,red state moochers puerto rico got mine country drop dead,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 217, 1, 6, 7, 110, 8042, 183, 444, 87]",not_informative
hurricane_harvey,908157765658476544,908157765658476544_0,Dead Ass !! á½ 2á½ 2á½ 2 [Harvey/Irma. Kenneka Jenkins. iPhone X. ] https://t.co/Ao9GnkOlYn,data_image/hurricane_harvey/14_9_2017/908157765658476544_0.jpg,not_informative,not_informative,not_informative,Positive,dead ass [ harvey / irma kenneka jenkins iphone x ],1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 1038, 4, 2, 1, 13777, 1334, 459]",not_informative
hurricane_maria,923193683196887040,923193683196887040_0,Packages for Puerto Rico Aims to Help People in Need https://t.co/h2z2N2qdla https://t.co/8SEAPvbYIK,data_image/hurricane_maria/25_10_2017/923193683196887040_0.jpg,informative,informative,informative,Positive,packages puerto rico aims help people need,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2286, 6, 7, 4142, 12, 32, 66]",informative
hurricane_maria,914049823124451328,914049823124451328_0,#Maria beginning extratropical transition https://t.co/hku3Xeq1BK https://t.co/qiYMu7fuo4,data_image/hurricane_maria/30_9_2017/914049823124451328_0.jpg,informative,informative,informative,Positive,maria beginning extratropical transition,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2455, 1, 13588]",informative
hurricane_harvey,907656453393018880,907656453393018880_0,FHWA gives TX $25M in emergency funds for Hurricane Harvey repairs https://t.co/lEW4X1koz3 https://t.co/4tiordvD14,data_image/hurricane_harvey/12_9_2017/907656453393018880_0.jpg,informative,informative,informative,Positive,fhwa gives tx emergency funds hurricane harvey repairs,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9806, 1405, 213, 233, 539, 3, 4, 4369]",informative
mexico_earthquake,910558750913658881,910558750913658881_0,collapsed buildings in Mexico City / earthquake - Edificios colapsados - Terremoto https://t.co/UD0ECaGi2h,data_image/mexico_earthquake/20_9_2017/910558750913658881_0.jpg,informative,informative,informative,Positive,collapsed buildings mexico city / earthquake - edificios colapsados - terremoto,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 813, 262, 11, 34, 8, 1, 1, 9327]",informative
hurricane_harvey,906162712937451520,906162712937451520_0,Houston floodwaters from #HurricaneHarvey give way to mountains of trash https://t.co/GVcCyzNfZ1 https://t.co/dCFmaDvK4q,data_image/hurricane_harvey/8_9_2017/906162712937451520_0.jpg,informative,informative,informative,Positive,houston floodwaters hurricaneharvey give way mountains trash,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 806, 26, 375, 137, 3190, 3330]",informative
mexico_earthquake,910564227424837637,910564227424837637_0,Major earthquake shakes Mexico City; 225 dead. #KAGS KAGS: https://t.co/UJ0VPn8UAb https://t.co/DtnEujsQZh,data_image/mexico_earthquake/20_9_2017/910564227424837637_0.jpg,informative,informative,informative,Positive,major earthquake shakes mexico city dead kags kags,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 8, 1642, 11, 34, 87, 1, 1]",informative
hurricane_harvey,907740818118791169,907740818118791169_0,"Nationwide telethon will raise funds for victims of Harvey, Irma https://t.co/Z0fQ2lV5Qb https://t.co/EKYDLng0nJ",data_image/hurricane_harvey/12_9_2017/907740818118791169_0.jpg,informative,informative,informative,Positive,nationwide telethon raise funds victims harvey irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9082, 1616, 405, 539, 19, 4, 2]",not_informative
hurricane_harvey,904764207605874688,904764207605874688_0,RT @ElectronicsAmd: Drone Industry Aids Red Cross in Hurricane Harvey Response - DRONELIFE https://t.co/rY8lH4B0gg https://t.co/5y4PszNvxJ,data_image/hurricane_harvey/4_9_2017/904764207605874688_0.jpg,informative,informative,informative,Positive,rt electronicsamd drone industry aids red cross hurricane harvey response - dronelife,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 579, 368, 4254, 190, 395, 3, 4, 79, 1]",informative
hurricane_maria,922497271710801920,922497271710801920_0,Would we drink this water? Let's not forget PUERTO RICO. https://t.co/hRweBCziZ3,data_image/hurricane_maria/23_10_2017/922497271710801920_0.jpg,informative,informative,informative,Positive,would drink water let's forget puerto rico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 4114, 58, 651, 458, 6, 7]",not_informative
hurricane_maria,929518021449629696,929518021449629696_0,Calm before the storm. NCS D2 Football Playoffs Santa Rosa vs. Maria Carrillo 7pm kickoff https://t.co/oNeDEOQrDj,data_image/hurricane_maria/12_11_2017/929518021449629696_0.jpg,not_informative,not_informative,not_informative,Positive,calm storm ncs football playoffs santa rosa vs maria carrillo pm kickoff,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5756, 22, 1, 1593, 5440, 605, 993, 761, 9, 1, 77, 1]",not_informative
hurricane_irma,909416790618464257,909416790618464257_0,Hurricanes Irma and Harvey combined are expected to cause as much damage as Hurricane Katrin https://t.co/rdBblUShDr https://t.co/Vpg5dXSore,data_image/hurricane_irma/17_9_2017/909416790618464257_0.jpg,informative,informative,informative,Positive,hurricanes irma harvey combined expected cause much damage hurricane katrin,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 2, 4, 4305, 348, 515, 91, 28, 3, 7161]",informative
hurricane_harvey,906616606880620544,906616606880620544_0,RT @WilliamsJon: Awkwardly accurate. (via @TheTimes) #Trump #Harvey https://t.co/HtGAX81afs,data_image/hurricane_harvey/9_9_2017/906616606880620544_0.jpg,not_informative,not_informative,not_informative,Positive,rt williamsjon awkwardly accurate ( via thetimes ) trump harvey,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 31, 1, 38, 4]",informative
hurricane_harvey,905188910720004096,905188910720004096_0,Austin ISD prepares for 'thousands' of students displaced by #HurricaneHarvey. https://t.co/YtfjQ7FtLY https://t.co/A6xa7TqamH,data_image/hurricane_harvey/5_9_2017/905188910720004096_0.jpg,informative,informative,informative,Positive,austin isd prepares ' thousands ' students displaced hurricaneharvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1261, 8276, 3444, 16, 194, 16, 157, 582, 26]",not_informative
hurricane_maria,928583276536762369,928583276536762369_0,Going home! Puerto Rico https://t.co/1tZvNq6aCr,data_image/hurricane_maria/9_11_2017/928583276536762369_0.jpg,not_informative,not_informative,not_informative,Positive,going home puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 42, 6, 7]",not_informative
hurricane_maria,912437923940839425,912437923940839425_0,#HurricaneMaria expected to have low impact on Beaufort County https://t.co/UzSFXPeXO9 https://t.co/BqNWX6fXEy,data_image/hurricane_maria/25_9_2017/912437923940839425_0.jpg,informative,informative,informative,Positive,hurricanemaria expected low impact beaufort county,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 348, 1025, 168, 1, 145]",informative
srilanka_floods,870312475501244417,870312475501244417_0,"Officer Branch, Capt. Watson with Elisa Mora at the WPHS end of the year luncheon. https://t.co/Pce5DlYn5Y",data_image/srilanka_floods/1_6_2017/870312475501244417_0.jpg,not_informative,not_informative,not_informative,Positive,officer branch capt watson elisa mora wphs end year luncheon,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6179, 1, 1, 1, 1, 14, 1, 538, 263, 1]",informative
mexico_earthquake,913302721725378561,913302721725378561_0,RT @newscientist: Mexico on tsunami alert after biggest earthquake in 85 years https://t.co/z0ws1Vf3UT https://t.co/9pbcvne33J,data_image/mexico_earthquake/28_9_2017/913302721725378561_0.jpg,informative,informative,informative,Positive,rt newscientist mexico tsunami alert biggest earthquake years,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6271, 11, 6841, 675, 1019, 8, 307]",informative
hurricane_maria,916079195884867586,916079195884867586_0,RT @NewsChannel8: WATCH LIVE: Vice President Pence addresses Puerto Rican community: https://t.co/TubtFTSSjh https://t.co/gT9Ep7h3he,data_image/hurricane_maria/5_10_2017/916079195884867586_0.jpg,not_informative,not_informative,not_informative,Positive,rt newschannel watch live vice president pence addresses puerto rican community,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4184, 68, 123, 2184, 143, 1707, 12401, 6, 1834, 111]",not_informative
iraq_iran_earthquake,930001778115985408,930001778115985408_0,"Iraq-Iran earthquake: From Bhuj to Haiti, the deadliest quakes of this century | world-news https://t.co/MiFhFFACvJ https://t.co/ztbs4sn3us",data_image/iraq_iran_earthquake/13_11_2017/930001778115985408_0.jpg,informative,informative,informative,Positive,iraq-iran earthquake bhuj haiti deadliest quakes century | world-news,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 20, 8, 1, 4008, 1653, 4768, 1361, 163, 24]",informative
hurricane_maria,922643379489591297,922643379489591297_0,"Downtown Boys, Hurray for the Riff Raff, Immortal Technique, More Featured on Puerto Rico… https://t.co/Ni0c9wJ2df https://t.co/7OoTWwsv8R",data_image/hurricane_maria/24_10_2017/922643379489591297_0.jpg,not_informative,not_informative,not_informative,Positive,downtown boys hurray riff raff immortal technique featured puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1278, 1528, 1, 1, 1, 1, 1, 6833, 6, 7]",informative
mexico_earthquake,910566085958791181,910566085958791181_0,RT @NewsChimp_Aww: Marine Dog getting ready for rescue work after Mexico City earthquake https://t.co/aXCR9eaFUU https://t.co/QCALj6JQqi,data_image/mexico_earthquake/20_9_2017/910566085958791181_0.jpg,informative,informative,informative,Positive,rt newschimp_aww marine dog getting ready rescue work mexico city earthquake,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 5665, 2186, 202, 249, 211, 67, 71, 11, 34, 8]",informative
california_wildfires,920382328618278912,920382328618278912_0,Wildfire victims in California qualify for disaster relief...Full Update: https://t.co/UWpwdjFkr6 https://t.co/cINM8DHcGL,data_image/california_wildfires/17_10_2017/920382328618278912_0.jpg,informative,informative,informative,Positive,wildfire victims california qualify disaster relief full update,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 19, 10, 6006, 64, 17, 166, 53]",informative
california_wildfires,919603827510190080,919603827510190080_0,Family Finds Beloved Dog Alive Amid California Wildfires https://t.co/M6Um2ksTcU #news #usanews #nbcnews https://t.co/vsznHaxwQq,data_image/california_wildfires/15_10_2017/919603827510190080_0.jpg,not_informative,not_informative,not_informative,Positive,family finds beloved dog alive amid california wildfires news usanews nbcnews,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 1437, 6713, 202, 553, 362, 10, 15, 24, 1, 1023]",not_informative
hurricane_maria,910534323756949505,910534323756949505_0,RT @TPNN_ThePoint: Breaking: Deadly Hurricane Just Took A Turn For The Worse https://t.co/HsoQEeuzsd https://t.co/h7fRXezDus,data_image/hurricane_maria/20_9_2017/910534323756949505_0.jpg,informative,informative,informative,Positive,rt tpnn_thepoint breaking deadly hurricane took turn worse,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 185, 94, 3, 374, 436, 600]",informative
hurricane_harvey,907271541288730624,907271541288730624_0,SRU community comes together to aid those effected by Hurricanes Harvey and Irma. https://t.co/PIa05LPZct https://t.co/OUVFgb3nEY,data_image/hurricane_harvey/11_9_2017/907271541288730624_0.jpg,informative,informative,informative,Positive,sru community comes together aid effected hurricanes harvey irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 111, 874, 430, 48, 1015, 154, 4, 2]",informative
mexico_earthquake,913691352063463424,913691352063463424_0,6.0 magnitude earthquake hits 220 kilometres away from Mexico shoreline in North Pacific Ocean https://t.co/PiAWf6Hzsj,data_image/mexico_earthquake/29_9_2017/913691352063463424_0.jpg,informative,informative,informative,Positive,magnitude earthquake hits kilometres away mexico shoreline north pacific ocean,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 8, 122, 1, 289, 11, 1, 164, 5725, 778]",not_informative
california_wildfires,917792092100988929,917792092100988929_0,RT @TIME: California's raging wildfires as you've never seen them before https://t.co/OksQOZ2LHH https://t.co/oHTMbrM2Jx,data_image/california_wildfires/10_10_2017/917792092100988929_0.jpg,informative,informative,informative,Positive,rt time california's raging wildfires never seen,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 119, 292, 1222, 15, 353, 386]",informative
hurricane_irma,910209914433400832,910209914433400832_0,PM Mitchell Visits Islands Affected by Hurricane Irma https://t.co/63jLbQMCXR https://t.co/vR9j3oc5fl,data_image/hurricane_irma/19_9_2017/910209914433400832_0.jpg,informative,informative,informative,Positive,pm mitchell visits islands affected hurricane irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 14131, 870, 125, 55, 3, 2]",informative
mexico_earthquake,910563835852890112,910563835852890112_0,Crowds cheer as dog is pulled out of Mexico earthquake rubble - https://t.co/2dXEcqRki5 https://t.co/sKGGQvP89j,data_image/mexico_earthquake/20_9_2017/910563835852890112_0.jpg,informative,informative,informative,Positive,crowds cheer dog pulled mexico earthquake rubble -,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11861, 1, 202, 1595, 11, 8, 387]",informative
hurricane_irma,909722343106367488,909722343106367488_0,I like to wake up to good news. This is NOT it. #Irma #StCroix https://t.co/LKnbs168xT,data_image/hurricane_irma/18_9_2017/909722343106367488_0.jpg,informative,informative,informative,Positive,like wake good news irma stcroix,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 149, 102, 24, 2, 1396]",informative
srilanka_floods,880722883953262594,880722883953262594_0,á½£1 #Soldes á¼ºE Sine Mora EX Nintendo Switch â–¶ https://t.co/YC4naV8nyd #BonPlan https://t.co/jMDBB8S6Kl,data_image/srilanka_floods/30_6_2017/880722883953262594_0.jpg,not_informative,not_informative,not_informative,Positive,soldes e sine mora ex nintendo switch bonplan,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 152, 809, 14, 797, 2711, 860, 1]",not_informative
california_wildfires,920365004427354113,920365004427354113_0,Red Cross Responds to Deadly #Wildfires in #California #RedCrossProud https://t.co/xOO7YYVDj5 #RedCrosser https://t.co/Zzp5wyhiGr,data_image/california_wildfires/17_10_2017/920365004427354113_0.jpg,informative,informative,informative,Positive,red cross responds deadly wildfires california redcrossproud redcrosser,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 395, 1847, 94, 15, 10, 1, 3274]",informative
hurricane_maria,910726543541972992,910726543541972992_0,First pictures out of St. Croix and Vieques show the devastating Hurricane Maria damage https://t.co/h7swIM1jxh https://t.co/iaxUCfabTa,data_image/hurricane_maria/21_9_2017/910726543541972992_0.jpg,informative,informative,informative,Positive,first pictures st croix vieques show devastating hurricane maria damage,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 241, 60, 463, 4106, 74, 113, 3, 9, 28]",informative
mexico_earthquake,910617061696688128,910617061696688128_0,Keep #Mexico in your thoughts! #earthquake https://t.co/vZPeEOChzQ,data_image/mexico_earthquake/20_9_2017/910617061696688128_0.jpg,not_informative,not_informative,not_informative,Positive,keep mexico thoughts earthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 11, 497, 8]",not_informative
srilanka_floods,869989002669166592,869989002669166592_0,MR. BLACK X Ale Mora - Party People is OUT NOW!!! @RevealedRec @mr_black_music @djalemora á½’5á½’5á½’5 https://t.co/xnQeYaTZuc,data_image/srilanka_floods/31_5_2017/869989002669166592_0.jpg,not_informative,not_informative,not_informative,Positive,mr black x ale mora - party people revealedrec mr_black_music djalemora,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 931, 1020, 459, 5802, 14, 1758, 32, 1, 931, 1020, 1102, 1]",not_informative
hurricane_irma,909779008145018880,909779008145018880_0,RT @Upworthy: 16 more extraordinary examples of humanity at its best after Harvey and Irma. https://t.co/YDycXVK0Lu https://t.co/8QWmhh60gt,data_image/hurricane_irma/18_9_2017/909779008145018880_0.jpg,informative,informative,informative,Positive,rt upworthy extraordinary examples humanity best harvey irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 4822, 9839, 4594, 276, 4, 2]",informative
hurricane_irma,905707525944647681,905707525944647681_0,Hurricane Irma kills eight on Saint Martin as it pounds Caribbean https://t.co/08EWFw2XNW #البارجيل #albarjeel https://t.co/PNjAp8lLsK,data_image/hurricane_irma/7_9_2017/905707525944647681_0.jpg,informative,informative,informative,Positive,hurricane irma kills eight saint martin pounds caribbean albarjeel,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 370, 1727, 1772, 384, 1851, 84, 7605]",informative
hurricane_maria,916053383383011328,916053383383011328_0,.@lprnyc is hosting a Puerto Rico benefict concert tonight :: https://t.co/YLqct531qX https://t.co/y5QSe8Wgr3,data_image/hurricane_maria/5_10_2017/916053383383011328_0.jpg,informative,informative,informative,Positive,lprnyc hosting puerto rico benefict concert tonight,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2242, 2552, 6, 7, 1, 1323, 247]",informative
hurricane_irma,909792262971842560,909792262971842560_0,Devastation caused by Irma and Jose anticipated to be as high as USD 62 billion without‚Ä¶ https://t.co/0jEBbiBVYA https://t.co/gwwM8VGJHp,data_image/hurricane_irma/18_9_2017/909792262971842560_0.jpg,informative,informative,informative,Positive,devastation caused irma jose anticipated high usd billion without,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 308, 2, 151, 8719, 215, 4490, 237, 224]",informative
hurricane_irma,906927887454011394,906927887454011394_0,RT @nesumosa: A huge crane just collapsed on top of building in down town Miami #irma https://t.co/beCQpfWeIB,data_image/hurricane_irma/10_9_2017/906927887454011394_0.jpg,informative,informative,informative,Positive,rt nesumosa huge crane collapsed top building town miami irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 592, 10993, 813, 314, 525, 334, 193, 2]",informative
iraq_iran_earthquake,930875630832545792,930875630832545792_0,Responding to Iran's earthquake: At least 407 died and 6700 others were injured https://t.co/QG34G20QhU https://t.co/jKefnG8yzu,data_image/iraq_iran_earthquake/15_11_2017/930875630832545792_0.jpg,informative,informative,informative,Positive,responding iran's earthquake least died others injured,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2201, 869, 8, 139, 755, 1399, 654]",informative
srilanka_floods,878185882431389696,878185882431389696_0,Cristofer CLEMENTE MORA now in 2nd at aguille du posettes. He's hunting âš¡ï¸ #MontBlancMarathon 80k https://t.co/D7NLD18qWz,data_image/srilanka_floods/23_6_2017/878185882431389696_0.jpg,not_informative,not_informative,not_informative,Positive,cristofer clemente mora nd aguille du posettes he's hunting montblancmarathon k,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14, 554, 1, 13404, 1, 1150, 6175, 1, 453]",informative
hurricane_irma,905729822370009088,905729822370009088_0,"Florida preps for mass evacuations, braces for possible gridlock https://t.co/whnPo8ZQiH https://t.co/rRTtc8PVMh",data_image/hurricane_irma/7_9_2017/905729822370009088_0.jpg,informative,informative,informative,Positive,florida preps mass evacuations braces possible gridlock,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3484, 3313, 706, 1838, 447, 1]",informative
mexico_earthquake,911624928268619776,911624928268619776_0,RT @WLWT: Anderson Township residents help victims of Mexico City Earthquake https://t.co/n29lo8LuPw https://t.co/DYD3OmvB5u,data_image/mexico_earthquake/23_9_2017/911624928268619776_0.jpg,informative,informative,informative,Positive,rt wlwt anderson township residents help victims mexico city earthquake,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9022, 2421, 10813, 127, 12, 19, 11, 34, 8]",informative
