event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,text_transformer_prep-changed_prediction
srilanka_floods,869989002669166592,869989002669166592_0,MR. BLACK X Ale Mora - Party People is OUT NOW!!! @RevealedRec @mr_black_music @djalemora á½’5á½’5á½’5 https://t.co/xnQeYaTZuc,data_image/srilanka_floods/31_5_2017/869989002669166592_0.jpg,not_informative,not_informative,not_informative,Positive,mr black x ale mora - party people revealedrec mr_black_music djalemora,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 926, 1009, 457, 5589, 13, 1730, 31, 1, 926, 1009, 1093, 1]",not_informative
hurricane_irma,909779008145018880,909779008145018880_0,RT @Upworthy: 16 more extraordinary examples of humanity at its best after Harvey and Irma. https://t.co/YDycXVK0Lu https://t.co/8QWmhh60gt,data_image/hurricane_irma/18_9_2017/909779008145018880_0.jpg,informative,informative,informative,Positive,extraordinary examples humanity best harvey irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4671, 9340, 4464, 275, 4, 2]",informative
hurricane_irma,905707525944647681,905707525944647681_0,Hurricane Irma kills eight on Saint Martin as it pounds Caribbean https://t.co/08EWFw2XNW #البارجيل #albarjeel https://t.co/PNjAp8lLsK,data_image/hurricane_irma/7_9_2017/905707525944647681_0.jpg,informative,informative,informative,Positive,hurricane irma kills eight saint martin pounds caribbean albarjeel,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 370, 1701, 1743, 384, 1823, 82, 7305]",informative
hurricane_maria,916053383383011328,916053383383011328_0,.@lprnyc is hosting a Puerto Rico benefict concert tonight :: https://t.co/YLqct531qX https://t.co/y5QSe8Wgr3,data_image/hurricane_maria/5_10_2017/916053383383011328_0.jpg,informative,informative,informative,Positive,lprnyc hosting puerto rico benefict concert tonight,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2202, 2502, 5, 6, 1, 1316, 246]",not_informative
hurricane_irma,909792262971842560,909792262971842560_0,Devastation caused by Irma and Jose anticipated to be as high as USD 62 billion without‚Ä¶ https://t.co/0jEBbiBVYA https://t.co/gwwM8VGJHp,data_image/hurricane_irma/18_9_2017/909792262971842560_0.jpg,informative,informative,informative,Positive,devastation caused irma jose anticipated high usd billion without,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 307, 2, 151, 8316, 214, 4364, 236, 224]",informative
hurricane_irma,906927887454011394,906927887454011394_0,RT @nesumosa: A huge crane just collapsed on top of building in down town Miami #irma https://t.co/beCQpfWeIB,data_image/hurricane_irma/10_9_2017/906927887454011394_0.jpg,informative,informative,informative,Positive,huge crane collapsed top building town miami irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 10404, 805, 313, 525, 332, 192, 2]",informative
iraq_iran_earthquake,930875630832545792,930875630832545792_0,Responding to Iran's earthquake: At least 407 died and 6700 others were injured https://t.co/QG34G20QhU https://t.co/jKefnG8yzu,data_image/iraq_iran_earthquake/15_11_2017/930875630832545792_0.jpg,informative,informative,informative,Positive,responding iran's earthquake least died others injured,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2161, 863, 7, 138, 750, 1392, 649]",informative
srilanka_floods,878185882431389696,878185882431389696_0,Cristofer CLEMENTE MORA now in 2nd at aguille du posettes. He's hunting âš¡ï¸ #MontBlancMarathon 80k https://t.co/D7NLD18qWz,data_image/srilanka_floods/23_6_2017/878185882431389696_0.jpg,not_informative,not_informative,not_informative,Positive,cristofer clemente mora nd aguille du posettes he's hunting montblancmarathon k,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13, 553, 1, 12614, 1, 1138, 5953, 1, 451]",not_informative
hurricane_irma,905729822370009088,905729822370009088_0,"Florida preps for mass evacuations, braces for possible gridlock https://t.co/whnPo8ZQiH https://t.co/rRTtc8PVMh",data_image/hurricane_irma/7_9_2017/905729822370009088_0.jpg,informative,informative,informative,Positive,florida preps mass evacuations braces possible gridlock,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 3406, 3239, 701, 1810, 445, 1]",informative
mexico_earthquake,911624928268619776,911624928268619776_0,RT @WLWT: Anderson Township residents help victims of Mexico City Earthquake https://t.co/n29lo8LuPw https://t.co/DYD3OmvB5u,data_image/mexico_earthquake/23_9_2017/911624928268619776_0.jpg,informative,informative,informative,Positive,anderson township residents help victims mexico city earthquake,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2376, 10241, 126, 11, 18, 10, 33, 7]",informative
hurricane_harvey,908414172622409730,908414172622409730_0,#Irma #Jose #Harvey -_- 2? Again? Poor Leeward Islands... :-( https://t.co/EqYdCalFi5,data_image/hurricane_harvey/14_9_2017/908414172622409730_0.jpg,informative,informative,informative,Positive,irma jose harvey - _ - poor leeward islands - (,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 151, 4, 885, 10590, 124]",informative
hurricane_irma,910158610776383489,910158610776383489_0,@FloodsOrg Appreciate the RT &amp; thanks for your help on this story about flood insurance! https://t.co/BCExWjlH6z… https://t.co/VLT2UjGTQ5,data_image/hurricane_irma/19_9_2017/910158610776383489_0.jpg,informative,informative,informative,Positive,floodsorg appreciate rt amp thanks help story flood insurance,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 150, 12, 171, 11, 174, 49, 173]",not_informative
hurricane_harvey,907388800736866306,907388800736866306_0,Home buyout program: Phone line and website for more info https://t.co/zHsFQz79Kd #Harvey #HoustonFlood https://t.co/VTenZeQTH2,data_image/hurricane_harvey/11_9_2017/907388800736866306_0.jpg,informative,informative,informative,Positive,home buyout program phone line website info harvey houstonflood,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 1, 2178, 764, 1314, 4379, 366, 4, 1899]",not_informative
mexico_earthquake,915068241155735553,915068241155735553_0,Fundrising JEDIS Gael y Diego Luna :) EARTHQUAKE MEXICO https://t.co/Yeg5lQeOnL https://t.co/aw8YPiM1US,data_image/mexico_earthquake/3_10_2017/915068241155735553_0.jpg,not_informative,not_informative,not_informative,Positive,fundrising jedis gael diego luna ) earthquake mexico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12120, 9386, 1, 7, 10]",not_informative
hurricane_harvey,901667676216578049,901667676216578049_0,Radar is estimating a FOOT of rainfall in South Houston! Extreme flash flooding underway!! #Harvey https://t.co/0puSd7vpBk,data_image/hurricane_harvey/27_8_2017/901667676216578049_0.jpg,informative,informative,informative,Positive,radar estimating foot rainfall south houston extreme flash flooding underway harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2534, 8725, 2057, 1145, 145, 34, 2572, 1122, 77, 958, 4]",informative
hurricane_maria,913336144712040448,913336144712040448_0,#Maria weakens back to a tropical storm. Spinning a little over 300 miles south of Nantucket #WBZ https://t.co/AuqmVe1fLQ,data_image/hurricane_maria/28_9_2017/913336144712040448_0.jpg,informative,informative,informative,Positive,maria weakens back tropical storm spinning little miles south nantucket wbz,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2523, 38, 72, 21, 1, 213, 703, 145, 10541, 1]",informative
hurricane_irma,909490776807137280,909490776807137280_0,RT @lori_english: #birds #parrots #irma Take care little birdies... https://t.co/CcwlM5jHgY,data_image/hurricane_irma/17_9_2017/909490776807137280_0.jpg,not_informative,not_informative,not_informative,Positive,birds parrots irma take care little birdies,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3431, 4096, 2, 223, 345, 213, 1]",not_informative
hurricane_maria,912378861144432640,912378861144432640_0,"Maria weakens to a Category 1 Hurricane, further gradual weakening expected. #WFTV https://t.co/IgYt897SYw",data_image/hurricane_maria/25_9_2017/912378861144432640_0.jpg,informative,informative,informative,Positive,maria weakens category hurricane gradual weakening expected wftv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2523, 187, 3, 1, 8508, 347, 4036]",informative
hurricane_harvey,904620246270705664,904620246270705664_0,Commentary of the week: Gulf Coast Takes A Hit From Harvey https://t.co/i5LPDwuKNg #oilandgas #gulf #texas https://t.co/GaqXq988cd,data_image/hurricane_harvey/4_9_2017/904620246270705664_0.jpg,not_informative,not_informative,not_informative,Positive,commentary week gulf coast takes hit harvey oilandgas gulf texas,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9229, 91, 844, 97, 730, 36, 4, 1, 844, 29]",informative
hurricane_harvey,907301461629001728,907301461629001728_0,FIRST ALERT: Another Tornado Warning has been issued. Moving NW 55 mph. Seek safe shelter now! #chswx https://t.co/Pxj4Ub0h9U,data_image/hurricane_harvey/11_9_2017/907301461629001728_0.jpg,informative,informative,informative,Positive,first alert another tornado warning issued moving nw mph seek safe shelter chswx,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 671, 210, 23, 123, 709, 327, 624, 198, 1080, 206, 389, 4142]",informative
hurricane_maria,921410388864000000,921410388864000000_0,"Puerto Rico, One Month Later: Complete Coverage https://t.co/AB9Plr21b1 https://t.co/mwOAeRcQYI",data_image/hurricane_maria/20_10_2017/921410388864000000_0.jpg,informative,informative,informative,Positive,puerto rico one month later complete coverage,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 43, 330, 529, 2247, 905]",informative
california_wildfires,919799276271800320,919799276271800320_0,"#California #Communities deal uncertain future #Wildfires: https://t.co/SyTHjyTqN8, https://t.co/x2ET4zUgd0 https://t.co/73jdqWo3hO",data_image/california_wildfires/16_10_2017/919799276271800320_0.jpg,informative,informative,informative,Positive,california communities deal uncertain future wildfires,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 397, 417, 4839, 1128, 14]",informative
hurricane_irma,909461663631495168,909461663631495168_0,RT @mottiseligson: A @Chabad rabbi aid drive after Irma devestation on @usvirginislands by @nypost https://t.co/EP5O6uTACO,data_image/hurricane_irma/17_9_2017/909461663631495168_0.jpg,informative,informative,informative,Positive,chabad rabbi aid drive irma devestation usvirginislands nypost,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5975, 3903, 47, 227, 2, 1, 3075, 3217]",informative
california_wildfires,921130711863631872,921130711863631872_0,#thesciencemic NASA Map of Wildfire Damage Helps California Recovery Effort https://t.co/PVPXirJyWD #science https://t.co/8FMvQYEtJO,data_image/california_wildfires/19_10_2017/921130711863631872_0.jpg,informative,informative,informative,Positive,thesciencemic nasa map wildfire damage helps california recovery effort science,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 528, 383, 46, 27, 278, 9, 60, 358, 1453]",informative
iraq_iran_earthquake,930061425673871361,930061425673871361_0,Please protect the suffering especially children today #earthquake in Iran/Persia https://t.co/uf6rdgRoMB,data_image/iraq_iran_earthquake/13_11_2017/930061425673871361_0.jpg,not_informative,not_informative,not_informative,Positive,please protect suffering especially children today earthquake iran / persia,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1833, 1191, 1404, 337, 39, 7, 19, 1]",informative
hurricane_harvey,908826320687304704,908826320687304704_0,RIP Harvey Dean Stanton. Lots of memorable roles. https://t.co/dj4crhaKEc,data_image/hurricane_harvey/15_9_2017/908826320687304704_0.jpg,not_informative,not_informative,not_informative,Positive,rip harvey dean stanton lots memorable roles,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 860, 4, 1, 1, 972, 1, 10001]",not_informative
hurricane_harvey,904733259808071680,904733259808071680_0,"Harvey survivors made narrow escapes, fear what's next https://t.co/VF5AL2T5Py https://t.co/3hXA1zc0WY",data_image/hurricane_harvey/4_9_2017/904733259808071680_0.jpg,informative,informative,informative,Positive,harvey survivors made narrow escapes fear what'snext,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 132, 269, 1, 2493, 3272, 1]",informative
hurricane_maria,912078014955114496,912078014955114496_0,RT @AJEnglish: #HurricaneMaria kills at least 32 people as it lashes Caribbean islands https://t.co/Jvq6t0Ly7l https://t.co/PTnWtvOdpY,data_image/hurricane_maria/24_9_2017/912078014955114496_0.jpg,informative,informative,informative,Positive,hurricanemaria kills least people lashes caribbean islands,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 370, 138, 31, 2420, 82, 124]",informative
mexico_earthquake,911641324297887745,911641324297887745_0,Earthquake rescue missions continue in #Mexico as time runs out for trapped victims https://t.co/3l36ie1Mfg https://t.co/X1nDhtQWvl,data_image/mexico_earthquake/23_9_2017/911641324297887745_0.jpg,informative,informative,informative,Positive,earthquake rescue missions continue mexico time runs trapped victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 66, 2792, 237, 10, 118, 2219, 458, 18]",informative
hurricane_maria,929095727279689728,929095727279689728_0,StormTech II: Hurricane Maria Edition https://t.co/Q3oTg68An4 https://t.co/6ujRqm6VFn,data_image/hurricane_maria/10_11_2017/929095727279689728_0.jpg,not_informative,not_informative,not_informative,Positive,stormtech ii hurricane maria edition,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3185, 3, 8, 3418]",informative
hurricane_irma,909401701186248707,909401701186248707_0,Starting your Sunday: A group of @Entergy workers (some from Mississippi) opening Friday's Irma relief with a praye… https://t.co/kbxgxDaxDu,data_image/hurricane_irma/17_9_2017/909401701186248707_0.jpg,informative,informative,informative,Positive,starting sunday group entergy workers ( mississippi ) opening friday's irma relief praye,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 599, 263, 1193, 1, 749, 9388, 13660, 1, 2, 16, 1]",not_informative
hurricane_maria,922975491992125440,922975491992125440_0,"Puerto Rico Governor Makes Shock Trump Announcement, Stuns MSNBC Host Watch Now á½„9https://t.co/vwJdZbG5xI https://t.co/EBkQy2DSVj",data_image/hurricane_maria/24_10_2017/922975491992125440_0.jpg,not_informative,not_informative,not_informative,Positive,puerto rico governor makes shock trump announcement stuns msnbc host watch,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 439, 380, 2112, 37, 6388, 13071, 2136, 6042, 67]",not_informative
hurricane_harvey,908037953204695047,908037953204695047_0,#NationalVideoGamesDay I'd play but I lost my TV in #HurricaneHarvey https://t.co/me9pCwdAaL,data_image/hurricane_harvey/13_9_2017/908037953204695047_0.jpg,informative,informative,informative,Positive,nationalvideogamesday i'd play lost tv hurricaneharvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4314, 1576, 209, 834, 25]",not_informative
hurricane_maria,928883955285106688,928883955285106688_0,"USGS:M 3.0 - 38km WNW of Rincon, Puerto Rico https://t.co/L2mn4Ez1zf #earthquake https://t.co/ki4e1a5dZm",data_image/hurricane_maria/10_11_2017/928883955285106688_0.jpg,not_informative,not_informative,not_informative,Positive,usgs - km wnw rincon puerto rico earthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1610, 662, 1, 10149, 5, 6, 7]",not_informative
hurricane_irma,910189102804463616,910189102804463616_0,Fl House select committee on Irma will be chaired by Rep Jeanette Nunez https://t.co/yqxbSYUmvz,data_image/hurricane_irma/19_9_2017/910189102804463616_0.jpg,not_informative,not_informative,not_informative,Positive,fl house select committee irma chaired rep jeanette nunez,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 86, 1, 4092, 2, 1, 2483, 1, 1]",not_informative
california_wildfires,920110234433146880,920110234433146880_0,"Smoke smolders from a wildfire-ravaged home in Sonoma, California. (Marcio Jose Sanchez/AP Photo) https://t.co/1wtuVXbhnX",data_image/california_wildfires/17_10_2017/920110234433146880_0.jpg,informative,informative,informative,Positive,smoke smolders wildfire-ravaged home sonoma california ( marcio jose sanchez / ap photo ),0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 919, 10292, 46, 381, 41, 848, 9, 1, 151, 1, 507, 96]",not_informative
hurricane_harvey,907973594952589314,907973594952589314_0,"@mysticinane @SteveSGoddard @Flaganatas Irma is ranked 7th in our observational record. Harvey, 18th. https://t.co/e1uvvSimbM",data_image/hurricane_harvey/13_9_2017/907973594952589314_0.jpg,informative,informative,informative,Positive,mysticinane stevesgoddard flaganatas irma ranked th observational record harvey th,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 12041, 253, 1, 724, 4, 253]",not_informative
california_wildfires,920720742370742272,920720742370742272_0,California wildfires: Blazes rip through wine valleys â€“ BBCÂ News https://t.co/BZd2HazF76 https://t.co/ZI12bWZO1C,data_image/california_wildfires/18_10_2017/920720742370742272_0.jpg,informative,informative,informative,Positive,california wildfires blazes rip wine valleys bbc news,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 4163, 860, 184, 9474, 3195, 24]",informative
hurricane_harvey,906200993959862272,906200993959862272_0,Top Charity Found Scamming Hundred of Harvey Victims Out of Food… Do Not Donate https://t.co/k0Iirx9vOo https://t.co/jGLyXYXgP4,data_image/hurricane_harvey/8_9_2017/906200993959862272_0.jpg,informative,informative,informative,Positive,top charity found scamming hundred harvey victims food donate,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 1325, 348, 1, 2222, 4, 18, 117, 131]",informative
california_wildfires,920064354002841600,920064354002841600_0,California wildfire victims are navigating a web of insurance obstacles. https://t.co/nhJqOJV0Zc https://t.co/jweVSG4iTl,data_image/california_wildfires/16_10_2017/920064354002841600_0.jpg,informative,informative,informative,Positive,california wildfire victims navigating web insurance obstacles,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46, 18, 7701, 1289, 173, 1]",informative
hurricane_maria,913001104149016576,913001104149016576_0,"#Maria remains a strong tropical storm, but will turn east &amp; head out to sea later today. @WWLTV https://t.co/Vo5Y1bOO7K",data_image/hurricane_maria/27_9_2017/913001104149016576_0.jpg,informative,informative,informative,Positive,maria remains strong tropical storm turn east amp head sea later today wwltv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 620, 177, 72, 21, 435, 343, 12, 570, 483, 529, 39, 11107]",informative
hurricane_maria,915287630723665932,915287630723665932_0,RT @GideonResnick: Reuters pic of Trump shooting paper towels into the crowd in Puerto Rico https://t.co/3nX1sQA9ZE,data_image/hurricane_maria/3_10_2017/915287630723665932_0.jpg,not_informative,not_informative,not_informative,Positive,reuters pic trump shooting paper towels crowd puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 938, 37, 3308, 1406, 2595, 5201, 5, 6]",not_informative
hurricane_irma,909763338514653184,909763338514653184_0,"RT @sendnetwork: Following #Irma, Southern Baptist volunteers from Alabama to New York left home to serve! https://t.co/mzuCGmceIG",data_image/hurricane_irma/18_9_2017/909763338514653184_0.jpg,informative,informative,informative,Positive,following irma southern baptist volunteers alabama new york left home serve,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 2, 476, 2559, 181, 5636, 20, 470, 71, 41, 940]",informative
hurricane_irma,909801963327430656,909801963327430656_0,Miami Marlins and Jeffrey Loria haven‚Äôt donated a dime to Hurricane Irma relief https://t.co/cKXtNnP5wb https://t.co/aGJlHuIOJ7,data_image/hurricane_irma/18_9_2017/909801963327430656_0.jpg,not_informative,not_informative,not_informative,Positive,miami marlins jeffrey loria havent donated dime hurricane irma relief,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 5624, 9124, 1, 1, 398, 1, 3, 2, 16]",informative
hurricane_maria,911635182209380352,911635182209380352_0,Puerto Rican cultural center accepting donations for victims of Hurricane Maria--701 Tillery Street in Austin https://t.co/HhJaCwwQvS,data_image/hurricane_maria/23_9_2017/911635182209380352_0.jpg,informative,informative,informative,Positive,puerto rican cultural center accepting donations victims hurricane maria - - tillery street austin,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1806, 2863, 284, 2915, 90, 18, 3, 8, 1, 782, 1253]",informative
hurricane_irma,910156533908086784,910156533908086784_0,Here's why the debate over UK foreign aid going to Hurricane Irma victims isn't as simple as you might think:… https://t.co/x6HKs6d4XA,data_image/hurricane_irma/19_9_2017/910156533908086784_0.jpg,informative,informative,informative,Positive,here's debate uk foreign aid going hurricane irma victims simple might think,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 2096, 488, 4318, 47, 233, 3, 2, 18, 1, 1094, 449]",informative
california_wildfires,917855837254770688,917855837254770688_0,60 GeoEngineered Fire Storms in Northern California Out ofÂ Nowhere https://t.co/vsoAI0Zpn8 https://t.co/H6LxsUbxSZ,data_image/california_wildfires/10_10_2017/917855837254770688_0.jpg,informative,informative,informative,Positive,geoengineered fire storms northern california nowhere,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8930, 22, 360, 113, 9, 6012]",informative
hurricane_maria,923585029946540035,923585029946540035_0,World Series starring native sons is a bright light for still darkened Puerto Rico https://t.co/VgPRfU8m50 https://t.co/ilhC3ZvnLd,data_image/hurricane_maria/26_10_2017/923585029946540035_0.jpg,not_informative,not_informative,not_informative,Positive,world series starring native sons bright light still darkened puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 2507, 12859, 735, 10179, 1892, 504, 32, 1, 5, 6]",not_informative
hurricane_irma,909697755664265216,909697755664265216_0,"#BiotestPicnic We were closed a few days from Irma, you still have a chance to win your favorite basket! #plasma https://t.co/xLsyzoX0Tg",data_image/hurricane_irma/18_9_2017/909697755664265216_0.jpg,not_informative,not_informative,not_informative,Positive,biotestpicnic closed days irma still chance win favorite basket plasma,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 832, 83, 2, 32, 1058, 770, 1410, 1, 14042]",not_informative
hurricane_harvey,905065364601667585,905065364601667585_0,This was taken 9/4/2017 in Lumberton Tx. We are still dealing with #Harvey. https://t.co/3SjrsbitOX,data_image/hurricane_harvey/5_9_2017/905065364601667585_0.jpg,informative,informative,informative,Positive,taken / / lumberton tx still dealing harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1257, 12927, 221, 32, 760, 4]",informative
hurricane_maria,916094829125427200,916094829125427200_0,RT @fox5ny: New Yorkers prepare supplies for Puerto Rico https://t.co/DzgdIwmyrK https://t.co/59mxrqeXQF,data_image/hurricane_maria/6_10_2017/916094829125427200_0.jpg,informative,informative,informative,Positive,new yorkers prepare supplies puerto rico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1, 2495, 74, 5, 6]",informative
hurricane_harvey,904509055460188161,904509055460188161_0,RT @EricaClub: #GoCha is back soon ὠDὡ8 SuperMan &amp; Mr. Tornado ὠDὠD @Shaheer_S #Pragyaj #KRPKAB PC: @Its_Aanchal__ https://t.co/sFkSbdMzin,data_image/hurricane_harvey/4_9_2017/904509055460188161_0.jpg,not_informative,not_informative,not_informative,Positive,gocha back soon superman amp mr tornado dd shaheer_s pragyaj krpkab pc its_aanchal __,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 522, 1, 12, 926, 23, 3349, 1, 1, 1, 1, 3455, 1, 1]",not_informative
hurricane_harvey,907014605607759872,907014605607759872_0,"#Harvey, #Katia, #Irma, #Jose... Our planet is screaming for help. ὢ2ἰE https://t.co/2zfdqYFdZS",data_image/hurricane_harvey/10_9_2017/907014605607759872_0.jpg,informative,informative,informative,Positive,harvey katia irma jose planet screaming help e,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1321, 2, 151, 5739, 1, 11, 152]",informative
hurricane_irma,910206222204248064,910206222204248064_0,Flooded streets of Naples after Hurricane Irma Watch Now ·ΩÑ9https://t.co/hnQ1ZtFeY1 https://t.co/YPEcKH986U,data_image/hurricane_irma/19_9_2017/910206222204248064_0.jpg,informative,informative,informative,Positive,flooded streets naples hurricane irma watch,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 411, 1308, 1331, 3, 2, 67]",informative
hurricane_maria,910762963979472896,910762963979472896_0,"áº‚e talá¶„ ""Hunter Renfroe"" #wildplassen #DNA20M Hurricane Maria Sean Spicer https://t.co/Qoey024aVS",data_image/hurricane_maria/21_9_2017/910762963979472896_0.jpg,not_informative,not_informative,not_informative,Positive,"e tal "" hunter renfroe "" wildplassen dnam hurricane maria sean spicer",1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 1, 6429, 1, 7353, 1, 3, 8, 11047, 1]",not_informative
